expiry,T,r,strike,side,type,dK,weight,mid,cp_flag
2020-07-17,0.08767123287671233,0.0,3395.0,C,OTM,2.5,4.9480414973939414e-06,5.4,C
2020-07-17,0.08767123287671233,0.0,3400.0,C,OTM,2.5,4.933499134948097e-06,5.35,C
2020-07-17,0.08767123287671233,0.0,3400.0,C,OTM,2.5,4.933499134948097e-06,5.199999999999999,C
2020-07-17,0.08767123287671233,0.0,3405.0,C,OTM,2.5,4.919020788725227e-06,4.9,C
2020-07-17,0.08767123287671233,0.0,3405.0,C,OTM,2.5,4.919020788725227e-06,5.15,C
2020-07-17,0.08767123287671233,0.0,3410.0,C,OTM,2.5,4.904606083539013e-06,4.699999999999999,C
2020-07-17,0.08767123287671233,0.0,3410.0,C,OTM,2.5,4.904606083539013e-06,4.9,C
2020-07-17,0.08767123287671233,0.0,3415.0,C,OTM,2.5,4.89025464694773e-06,4.699999999999999,C
2020-07-17,0.08767123287671233,0.0,3415.0,C,OTM,2.5,4.89025464694773e-06,4.5,C
2020-07-17,0.08767123287671233,0.0,3420.0,C,OTM,2.5,4.875966109230191e-06,4.3,C
2020-07-17,0.08767123287671233,0.0,3420.0,C,OTM,2.5,4.875966109230191e-06,4.5,C
2020-07-17,0.08767123287671233,0.0,3425.0,C,OTM,2.5,4.861740103361927e-06,4.25,C
2020-07-17,0.08767123287671233,0.0,3425.0,C,OTM,2.5,4.861740103361927e-06,4.2,C
2020-07-17,0.08767123287671233,0.0,3430.0,C,OTM,2.5,4.847576264991628e-06,4.1,C
2020-07-17,0.08767123287671233,0.0,3430.0,C,OTM,2.5,4.847576264991628e-06,4.0,C
2020-07-17,0.08767123287671233,0.0,3435.0,C,OTM,2.5,4.833474232417807e-06,3.75,C
2020-07-17,0.08767123287671233,0.0,3435.0,C,OTM,2.5,4.833474232417807e-06,3.9,C
2020-07-17,0.08767123287671233,0.0,3440.0,C,OTM,2.5,4.819433646565711e-06,3.7,C
2020-07-17,0.08767123287671233,0.0,3440.0,C,OTM,2.5,4.819433646565711e-06,3.7,C
2020-07-17,0.08767123287671233,0.0,3445.0,C,OTM,2.5,4.805454150964461e-06,3.45,C
2020-07-17,0.08767123287671233,0.0,3445.0,C,OTM,2.5,4.805454150964461e-06,3.6,C
2020-07-17,0.08767123287671233,0.0,3450.0,C,OTM,2.5,4.791535391724427e-06,3.4,C
2020-07-17,0.08767123287671233,0.0,3450.0,C,OTM,2.5,4.791535391724427e-06,3.4000000000000004,C
2020-07-17,0.08767123287671233,0.0,3455.0,C,OTM,2.5,4.777677017514833e-06,3.25,C
2020-07-17,0.08767123287671233,0.0,3455.0,C,OTM,2.5,4.777677017514833e-06,3.3,C
2020-07-17,0.08767123287671233,0.0,3460.0,C,OTM,2.5,4.7638786795415815e-06,3.15,C
2020-07-17,0.08767123287671233,0.0,3460.0,C,OTM,2.5,4.7638786795415815e-06,3.05,C
2020-07-17,0.08767123287671233,0.0,3465.0,C,OTM,2.5,4.7501400315253134e-06,3.025,C
2020-07-17,0.08767123287671233,0.0,3465.0,C,OTM,2.5,4.7501400315253134e-06,3.0250000000000004,C
2020-07-17,0.08767123287671233,0.0,3470.0,C,OTM,2.5,4.736460729679675e-06,2.875,C
2020-07-17,0.08767123287671233,0.0,3470.0,C,OTM,2.5,4.736460729679675e-06,2.725,C
2020-07-17,0.08767123287671233,0.0,3475.0,C,OTM,2.5,4.7228404326898194e-06,2.5999999999999996,C
2020-07-17,0.08767123287671233,0.0,3475.0,C,OTM,2.5,4.7228404326898194e-06,2.7750000000000004,C
2020-07-17,0.08767123287671233,0.0,3480.0,C,OTM,2.5,4.709278801691108e-06,2.675,C
2020-07-17,0.08767123287671233,0.0,3480.0,C,OTM,5.0,9.418557603382216e-06,2.525,C
2020-07-17,0.08767123287671233,0.0,3490.0,C,OTM,5.0,9.36466038866676e-06,2.325,C
2020-07-17,0.08767123287671233,0.0,3490.0,C,OTM,5.0,9.36466038866676e-06,2.4749999999999996,C
2020-07-17,0.08767123287671233,0.0,3500.0,C,OTM,5.0,9.311224489795918e-06,2.2750000000000004,C
2020-07-17,0.08767123287671233,0.0,3500.0,C,OTM,5.0,9.311224489795918e-06,2.125,C
2020-07-17,0.08767123287671233,0.0,3510.0,C,OTM,5.0,9.258244657105056e-06,2.125,C
2020-07-17,0.08767123287671233,0.0,3510.0,C,OTM,5.0,9.258244657105056e-06,1.975,C
2020-07-17,0.08767123287671233,0.0,3520.0,C,OTM,5.0,9.205715715392562e-06,1.875,C
2020-07-17,0.08767123287671233,0.0,3520.0,C,OTM,2.5,4.602857857696281e-06,1.95,C
2020-07-17,0.08767123287671233,0.0,3525.0,C,OTM,2.5,4.58980936572607e-06,1.9,C
2020-07-17,0.08767123287671233,0.0,3525.0,C,OTM,2.5,4.58980936572607e-06,1.875,C
2020-07-17,0.08767123287671233,0.0,3530.0,C,OTM,2.5,4.576816281327994e-06,1.825,C
2020-07-17,0.08767123287671233,0.0,3530.0,C,OTM,5.0,9.153632562655988e-06,1.75,C
2020-07-17,0.08767123287671233,0.0,3540.0,C,OTM,5.0,9.10199016885314e-06,1.675,C
2020-07-17,0.08767123287671233,0.0,3540.0,C,OTM,5.0,9.10199016885314e-06,1.6,C
2020-07-17,0.08767123287671233,0.0,3550.0,C,OTM,5.0,9.050783574687562e-06,1.575,C
2020-07-17,0.08767123287671233,0.0,3550.0,C,OTM,12.5,2.2626958936718907e-05,1.475,C
2020-07-17,0.08767123287671233,0.0,3575.0,C,OTM,12.5,2.231160447943665e-05,1.25,C
2020-07-17,0.08767123287671233,0.0,3575.0,C,OTM,12.5,2.231160447943665e-05,1.325,C
2020-07-17,0.08767123287671233,0.0,3600.0,C,OTM,12.5,2.2002797067901235e-05,1.1,C
2020-07-17,0.08767123287671233,0.0,3600.0,C,OTM,12.5,2.2002797067901235e-05,1.075,C
2020-07-17,0.08767123287671233,0.0,3625.0,C,OTM,12.5,2.170035671819263e-05,0.925,C
2020-07-17,0.08767123287671233,0.0,3625.0,C,OTM,12.5,2.170035671819263e-05,0.925,C
2020-07-17,0.08767123287671233,0.0,3650.0,C,OTM,12.5,2.1404109589041096e-05,0.75,C
2020-07-17,0.08767123287671233,0.0,3650.0,C,OTM,12.5,2.1404109589041096e-05,0.7749999999999999,C
2020-07-17,0.08767123287671233,0.0,3675.0,C,OTM,12.5,2.1113887731963534e-05,0.675,C
2020-07-17,0.08767123287671233,0.0,3675.0,C,OTM,12.5,2.1113887731963534e-05,0.675,C
2020-07-17,0.08767123287671233,0.0,3700.0,C,OTM,12.5,2.08295288531775e-05,0.575,C
2020-07-17,0.08767123287671233,0.0,3700.0,C,OTM,12.5,2.08295288531775e-05,0.575,C
2020-07-17,0.08767123287671233,0.0,3725.0,C,OTM,12.5,2.055087608666276e-05,0.47500000000000003,C
2020-07-17,0.08767123287671233,0.0,3725.0,C,OTM,12.5,2.055087608666276e-05,0.5,C
2020-07-17,0.08767123287671233,0.0,3750.0,C,OTM,12.5,2.0277777777777776e-05,0.45,C
2020-07-17,0.08767123287671233,0.0,3750.0,C,OTM,12.5,2.0277777777777776e-05,0.425,C
2020-07-17,0.08767123287671233,0.0,3775.0,C,OTM,12.5,2.001008727687382e-05,0.375,C
2020-07-17,0.08767123287671233,0.0,3775.0,C,OTM,12.5,2.001008727687382e-05,0.375,C
2020-07-17,0.08767123287671233,0.0,3800.0,C,OTM,12.5,1.974766274238227e-05,0.325,C
2020-07-17,0.08767123287671233,0.0,3800.0,C,OTM,25.0,3.949532548476454e-05,0.325,C
2020-07-17,0.08767123287671233,0.0,3850.0,C,OTM,25.0,3.847613425535504e-05,0.25,C
2020-07-17,0.08767123287671233,0.0,3850.0,C,OTM,25.0,3.847613425535504e-05,0.275,C
2020-07-17,0.08767123287671233,0.0,3900.0,C,OTM,25.0,3.7495890861275475e-05,0.22499999999999998,C
2020-07-17,0.08767123287671233,0.0,3900.0,C,OTM,50.0,7.499178172255095e-05,0.2,C
2020-07-17,0.08767123287671233,0.0,4000.0,C,OTM,50.0,7.128906250000001e-05,0.175,C
2020-07-17,0.08767123287671233,0.0,4000.0,C,OTM,50.0,7.128906250000001e-05,0.175,C
2020-07-17,0.08767123287671233,0.0,4100.0,C,OTM,50.0,6.785395597858418e-05,0.125,C
2020-07-17,0.08767123287671233,0.0,4100.0,C,OTM,50.0,6.785395597858418e-05,0.15,C
2020-07-17,0.08767123287671233,0.0,4200.0,C,OTM,50.0,6.466128117913832e-05,0.125,C
2020-07-17,0.08767123287671233,0.0,4200.0,C,OTM,50.0,6.466128117913832e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4300.0,C,OTM,50.0,6.16887506760411e-05,0.075,C
2020-07-17,0.08767123287671233,0.0,4300.0,C,OTM,50.0,6.16887506760411e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4400.0,C,OTM,50.0,5.89165805785124e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4400.0,C,OTM,50.0,5.89165805785124e-05,0.075,C
2020-07-17,0.08767123287671233,0.0,4500.0,C,OTM,50.0,5.632716049382716e-05,0.05,C
2020-07-17,0.08767123287671233,0.0,4500.0,C,OTM,50.0,5.632716049382716e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4600.0,C,OTM,50.0,5.390477315689981e-05,0.05,C
2020-07-17,0.08767123287671233,0.0,4600.0,C,OTM,50.0,5.390477315689981e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4700.0,C,OTM,50.0,5.163535536441829e-05,0.1,C
2020-07-17,0.08767123287671233,0.0,4700.0,C,OTM,50.0,5.163535536441829e-05,0.05,C
2020-07-17,0.08767123287671233,0.0,4800.0,C,OTM,50.0,4.950629340277778e-05,0.05,C
2020-07-17,0.08767123287671233,0.0,4800.0,C,OTM,0.0,0.0,0.1,C
2020-07-17,0.08767123287671233,0.0,3055.0,M,B,,7.638366178160835e-08,,M
